X,Y,fid,corrltv,prd_fsc,ciclo,entidad,redi,estado,municip,parroqu,categor,subctgr,mnt_pry,nmbr_pr,dscrpc_,estts_p,huso_nc,hus_fnl,crd_st_,crd_nr_,tipo_br,fech_nc,cotizcn,mnt_pr_,cntdd__,undd_br,mtrls_c,mtrl_tp,mtrl_cn,clsfccn,motivo,clasi2,costo,atipics,Longitd,Latitud,icon_url
-71.2816174971553,8.97990977253011,"158",PI-2022-C-4-E-65-00036954,"2022",C4,ALCALDÍA DE CARACCIOLO PARRA OLMEDO (EDO. MÉRIDA),Los Andes,Mérida,Caracciolo Parra Olmedo,Tucani,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),205664,"asfaltado de la vialidad urbana de tucani, desde el sector  unión alto carrera 2 via santa maria hasta el sector union bajo carrera 2 via santa maria, parroquia tucani,  municipio caracciolo parra y olmedo del estado bolivariano de merida.","consiste en el asfaltado de la vialidad urbana de tucani, donde se colocara asfalto en tramos completos y se haran bacheos en areas requeridas desde el sector union alto hasta el sector unión bajo, donde se empleara una carpeta asfaltica de e: 10cm (incl",Culminado,"19","19","249858","992499",Rehabilitación o Mejora,2022/05/02,4.5,45703.1111111111,515,Toneladas,Si,mezcla asfaltica,"515",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-71.2816174971553,8.97990977253011,./0.png
-71.953237145146,11.3054088786973,"159",PI-2022-C-6-E-119-00037451,"2022",C6,ALCALDÍA DE GUAJIRA (EDO. ZULIA),Occidental,Zulia,Indígena Bolivariano Guajira,Guajira,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",179644.78,"bacheo con mezcla  asfaltica en caliente, con equipo liviano, en la troncal del caribe t6, tramo las guardias hasta paraguaipoa del municipio indigena bolivariano guajira, estado zulia.","el proyecto contempla el bacheo con equipo liviano para remover el pavimento en los tramos criticos, colocando 200 toneladas de mezcla asfaltica  en caliente, de manera de beneficiar a un gran numero de personas que dia a dia transitan por esta  arteria",Culminado,"19","19","182288","1238903",Rehabilitación o Mejora,2022/06/09,5.25,34218.0533333333,200,Toneladas,Si,toneladas de mezcla asfaltica en caliente,"200",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-71.953237145146,11.3054088786973,./0.png
-68.7449181647694,10.3327497786496,"160",PI-2022-C-6-E-128-00037523,"2022",C6,ALCALDÍA DE INDEPENDENCIA (EDO. YARACUY),Occidental,Yaracuy,Independencia,Capital Independencia,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),35889,rehabilitación de la carpeta asfaltica de la avenida 7 en un tramo correspondiente desde la calla21  hasta la calle 24 del municipio independencia estado yaracuy,consiste en la rehabilitación mediante bache de la avenida 7 en un tramo de 375.46 metros correspondiente desde la calle 21 hasta la calle 24 del municipio independencia.,Culminado,"19","19","528139","1142404",Rehabilitación o Mejora,2022/06/21,5.44,6597.24264705882,375.46,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-68.7449181647694,10.3327497786496,./0.png
-68.7464087314808,10.3305622312214,"161",PI-2022-C-6-E-128-00037526,"2022",C6,ALCALDÍA DE INDEPENDENCIA (EDO. YARACUY),Occidental,Yaracuy,Independencia,Capital Independencia,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),5761,rehabilitación de la carpeta asfaltica de la avenida 6 en un tramo correspondiente desde la calle 21 hasta la calle 25 del municipio independencia  estado yaracuy,consiste en la rehabilitación de la carpeta asfaltica mediante bacheo con mezcla asfaltica caliente en un tramo de 595.69 metros correspondiente desde la calle 21 hasta la calle 25 del municipio independencia,Culminado,"19","19","528206","1142371",Rehabilitación o Mejora,2022/06/21,5.44,1059.00735294118,595.69,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-68.7464087314808,10.3305622312214,./0.png
-68.749025719385,10.3245950313117,"162",PI-2022-C-6-E-128-00037528,"2022",C6,ALCALDÍA DE INDEPENDENCIA (EDO. YARACUY),Occidental,Yaracuy,Independencia,Capital Independencia,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),55545,"rehabilitación de la carpeta asfaltica de la 4ta avenida desde la calle 21 hasta la calle 34 del municipio independencia, estado yaracuy","rehabilitación de la carpeta asfaltica mediante bacheo con mezcla asfaltica en caliente, en una tramo de 1260,65 m, comprendidos desde la calle 21 hasta la calle 34",Culminado,"19","19","528340","1142252",Rehabilitación o Mejora,2022/06/21,5.44,10210.4779411765,79.35,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-68.749025719385,10.3245950313117,./0.png
-68.7514347128757,10.3274910757504,"163",PI-2022-C-6-E-128-00037529,"2022",C6,ALCALDÍA DE INDEPENDENCIA (EDO. YARACUY),Occidental,Yaracuy,Independencia,Capital Independencia,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),15162,rehabilitación de la carpeta asfaltica de la avenida 8 en un tramo correspondiente desde la calle 31 hasta la calle 34 del municipio independencia estado yaracuy,consiste en la rehabilitación de la carpeta asfaltica mediante bacheo con mezcla asfaltica caliente de la avenida 8 en un tramo de 400.66 metros correspondiente desde la calle 31 hasta la calle 34 del municipio independencia,Culminado,"19","19","527401","1141855",Rehabilitación o Mejora,2022/06/21,5.44,2787.13235294118,400.66,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-68.7514347128757,10.3274910757504,./0.png
-68.746898603494,10.334750130466,"164",PI-2022-C-6-E-128-00037532,"2022",C6,ALCALDÍA DE INDEPENDENCIA (EDO. YARACUY),Occidental,Yaracuy,Independencia,Capital Independencia,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),21868,rehabilitación de la carpeta asfaltica de la avenida 12 en un tramo correspondiente desde la calle 21 hasta la calle 25del municipio independencia estado yaracuy,consiste en la rehabilitación de la carpeta asfaltica mediante bacheo con mezcla asfaltica caliente de la avenida 12en un tramo de 412.04 metros correspondiente desde la calle 21 hasta la calle 25 del municipio independencia,Culminado,"19","19","527985","1142722",Rehabilitación o Mejora,2022/06/21,5.44,4019.85294117647,412.04,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-68.746898603494,10.334750130466,./0.png
-68.7498334334891,10.3195851072457,"165",PI-2022-C-6-E-128-00037571,"2022",C6,ALCALDÍA DE INDEPENDENCIA (EDO. YARACUY),Occidental,Yaracuy,Independencia,Capital Independencia,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),33905.32,rehabilitación de la carpeta asfaltica de la calle principal de la urbanización la rosaleda del  municipio independencia estado yaracuy,consiste en la rehabilitación de la carpeta asfaltica mediante bacheos con mezcla asfaltica caliente en un tramo correspondiente a  380 metros de la calle principal de la urbanización la rosaleda del  municipio independencia.,Culminado,"19","19","527024","1141037",Rehabilitación o Mejora,2022/06/21,5.44,6232.59558823529,380,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-68.7498334334891,10.3195851072457,./0.png
-69.6171554434244,9.92575926228484,"166",PI-2022-C-6-E-134-00037499,"2022",C6,ALCALDÍA DE JIMÉNEZ (EDO. LARA),Occidental,Lara,Jiménez,Juan Bautista Rodríguez,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),90000,"""bacheos sectorizados en la avenida 6 entre las calles 14 y 7 de quibor, parroquia  juan bautista rodriguez, municipio jimenez, estado lara""","este proyecto contempla realizar bacheos  en diferentes sectores de la avenida 06, a traves, de la preparacion de bases y sub bases, colocacion de riego de  imprimacion y adherencia, colocacion de mezcla asfaltica, de esta manera  continuar consolidando",Culminado,"19","19","431537","1096837",Rehabilitación o Mejora,2022/06/09,5.25,17142.8571428571,145,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-69.6171554434244,9.92575926228484,./0.png
-69.6217627270621,9.93097824386113,"167",PI-2022-C-6-E-134-00037504,"2022",C6,ALCALDÍA DE JIMÉNEZ (EDO. LARA),Occidental,Lara,Jiménez,Juan Bautista Rodríguez,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),108000,"""bacheos sectorizados en el tramo vial comprendido desde la calle 9 hasta la calle 11 del sector san rafael de quibor, parroquia juan bautista rodriguez, municipio jimenez, estado lara""","este proyecto contempla realizar bacheos sectorizados en el tramo vial comprendido desde la calle 9 hasta la calle 11, esto con la finalidad de garantizar un mejor transito, a traves,  de la ejecucion de actividades tales como preparacion de  bases y sub",Culminado,"19","19","431779","1097971",Rehabilitación o Mejora,2022/06/09,5.25,20571.4285714286,168,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-69.6217627270621,9.93097824386113,./0.png
-69.6057261552946,9.93097144116583,"168",PI-2022-C-6-E-134-00037508,"2022",C6,ALCALDÍA DE JIMÉNEZ (EDO. LARA),Occidental,Lara,Jiménez,Juan Bautista Rodríguez,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),56400,"""bacheos sectorizados en la avenida florencio jimenez de quibor,  parroquia juan bautista rodriguez, municipio jimenez, estado lara""","este proyecto contempla realizar bacheos  en diferentes sectores de la avenida florencio jimenez, a traves, de la preparacion de bases y sub bases, colocacion de riego de  imprimacion y adherencia, colocacion de mezcla asfaltica, de esta manera  continua",Culminado,"19","19","432346","1097267",Rehabilitación o Mejora,2022/06/09,5.25,10742.8571428571,87,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-69.6057261552946,9.93097144116583,./0.png
-66.3959052145096,9.11213320234432,"169",PI-2022-C-6-E-157-00037411,"2022",C6,ALCALDÍA DE LAS MERCEDES (EDO. GUÁRICO),Los LLanos,Guárico,Juan José Rondón Delgadillo,Las Mercedes,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),162400,"rehabilitación de calle francisco j carballo desde la calle doña barbara hasta la troncal 12 de la parroquia las mercedes, municipio juan josé rondón,  estado guarico","en el proyecto a considerar se realizara lo siguiente:
- bacheo de tres calles principales con empleo de cuadrillas y vibro compactador
- acarreo de asfalto desde planta de asfalto hasta el sitio de bacheo
- colocación de 135 toneladas de asfalto cali",Culminado,"19","19","786276","1007469",Rehabilitación o Mejora,2022/06/09,5.25,30933.3333333333,135,Toneladas,Si,asfalto,"135",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-66.3959052145096,9.11213320234432,./0.png
-66.9465480896792,10.3828359626374,"170",PI-2022-C-6-E-170-00037360,"2022",C6,ALCALDÍA DE LOS SALIAS (EDO. MIRANDA),Central,Miranda,Los Salias,San Antonio De Los Altos,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",81600,"rehabilitacion del tramo vial el faro. desde san luis hasta san rafael, entre las coordenadas n1149265 e724349 y n1148467 e724826. municipio los salias, estado bolivariano de miranda","realización de tratamientos superficiales, elaboración de mezcla de arena-asfalto, mezcla y vaciado  de agregado asfaltico, demarcación y señalización",Culminado,"19","19","724349","1149265",Rehabilitación o Mejora,2022/06/09,5.25,15542.8571428571,10000,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-66.9465480896792,10.3828359626374,./0.png
-66.9657024742189,10.3616530047753,"171",PI-2022-C-6-E-170-00037361,"2022",C6,ALCALDÍA DE LOS SALIAS (EDO. MIRANDA),Central,Miranda,Los Salias,San Antonio De Los Altos,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",81600,"rehabilitación del tramo vial carretera nacional, desde parque el retiro hasta la morita entre las coordenadas n1147011 e723072 y n1146110 e722743 municipio los salias. estado bolivariano de miranda","realización de tratamientos superficiales, elaboración de mezcla arena asfalto, mezcla y vaciado de agregado asfaltico, demarcación y señalización",Culminado,"19","19","723072","1147011",Rehabilitación o Mejora,2022/06/09,5.25,15542.8571428571,10000,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-66.9657024742189,10.3616530047753,./0.png
-66.9754834396013,10.3810040679116,"172",PI-2022-C-6-E-170-00037363,"2022",C6,ALCALDÍA DE LOS SALIAS (EDO. MIRANDA),Central,Miranda,Los Salias,San Antonio De Los Altos,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",81600,rehabilitación del tramo vial zona industrial las minas. avenida principal entre las coordenadas n1147751 e722390 y n1148244 e721658 municipio los salias estado bolivariano de miranda,"realización de tratamientos superficiales, elaboración de mezcla arena-asfalto, mezcla y vaciado de agregado asfaltico, demarcación y señalización",Culminado,"19","19","722390","1147751",Rehabilitación o Mejora,2022/06/09,5.25,15542.8571428571,10000,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-66.9754834396013,10.3810040679116,./0.png
-66.9346006913722,10.4086916964638,"173",PI-2022-C-6-E-170-00037365,"2022",C6,ALCALDÍA DE LOS SALIAS (EDO. MIRANDA),Central,Miranda,Los Salias,San Antonio De Los Altos,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",363600,"rehabilitacion del tramo vial carretera nacional desde el faro (peña alta) hasta el cují, entre las coordenadas  n1148758 e723898 y n1151336 e726116municipio los salias. estado bolivariano de miranda","realización de tratamientos superficiales, elaboración de mezcla arena- asfalto, mezcla y vaciado de agregado asfaltico, demarcación y señalización",Culminado,"19","19","723898","1148758",Rehabilitación o Mejora,2022/06/09,5.25,69257.1428571429,15000,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-66.9346006913722,10.4086916964638,./0.png
-71.0363037715103,10.6815185772807,"174",PI-2022-C-6-E-185-00037456,"2022",C6,ALCALDÍA DE MAUROA (EDO. FALCÓN),Occidental,Falcón,Mauroa,Mene De Mauroa,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),400000,"rehabilitación de la vía principal de acceso a mene de mauroa, sector la pringamoza, parroquia mene de mauroa, municipio mauroa, estado falcón","este proyecto sera ejecutado atraves de la jefatura de compras ubicada en la
unidad de administración de la alcaldía, para la rehabilitación de 5.000 mts de vialidad, los cuales seran ejecutados por tramos en pavimento corrido y bacheo, con la adquisici",Culminado,"19","19","276020","1182352",Rehabilitación o Mejora,2022/06/09,5.25,76190.4761904762,5000,Metros,Si,mezcla de asfalto en caliente (ton),"4830",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-71.0363037715103,10.6815185772807,./0.png
-70.4709808919162,9.49174732738053,"175",PI-2022-C-6-E-214-00037530,"2022",C6,ALCALDÍA DE PAMPÁN (EDO. TRUJILLO),Los Andes,Trujillo,Pampán,Flor De Patria,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),202150,acondicionamiento y reasfaltado de la vialidad principal de la parroquia flor de patria del municipio pampan estado trujillo,"el proyecto consta de demolición y bote de pavimento de asfalto, acondicionamiento de la superficie de apoyo, riego de adherencia, suministro, transporte y colocación de asfalto. para así mejorar la superficie de rodamiento de la vialidad, calle del muni",Culminado,"19","19","338324","1045023",Rehabilitación o Mejora,2022/06/09,5.25,38504.7619047619,400,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-70.4709808919162,9.49174732738053,./0.png
-70.9514741788925,8.73149134921672,"176",PI-2022-C-6-E-241-00037367,"2022",C6,ALCALDÍA DE RANGEL (EDO. MÉRIDA),Los Andes,Mérida,Rangel,Mucuchíes,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",447362.46,reahabilitacion de  la troncal 007 via trasandina del municipio rangel del estado bolivariano de merida desde el sector los aleros hasta el sector san isidro,reahabilitacion y mejoramiento de la troncal 007 mediante bacheo en diferentes tramos de la troncal 007 via trasandina municipio rangel del estado bolivariano de merida en espacios mas vulnerables y de mayor afluencia vehicular desde el sector los aleros,Culminado,"19","19","282846","964247",Rehabilitación o Mejora,2022/06/09,5.25,85211.8971428572,374,Toneladas,Si,mezcla asfaltica,"374",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-70.9514741788925,8.73149134921672,./0.png
-71.0816199430546,9.15660016942705,"177",PI-2022-C-6-E-297-00037420,"2022",C6,ALCALDÍA DE SUCRE (EDO. ZULIA),Occidental,Zulia,Sucre,Rómulo Gallegos,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),334620,"rehabilitación integral de la vialidad del corredor antonio josé de sucre, sector caja seca, en los tramos comprendidos desde el terminal de caja seca hasta 1ro de mayo, de la parroquia rómulo gallegos del municipio sucre del estado zulia","consiste en la rehabilitación integral de la vía con el escarificado, colocación de 90 ton de asfalto de mezcla tipo iii, demarcación continua y discontinua y pintutado de brocales. se requiere  utilizara 10 cuñetes de pintura blanca y 5 pintura  amarill",Culminado,"19","19","271536","1011045",Rehabilitación o Mejora,2022/06/16,5.41,61852.1256931608,90,Toneladas,Si,cuñetes de pinturas blanca,"10",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-71.0816199430546,9.15660016942705,./0.png
-71.1836556156019,9.23626313339686,"178",PI-2022-C-6-E-297-00037492,"2022",C6,ALCALDÍA DE SUCRE (EDO. ZULIA),Occidental,Zulia,Sucre,Bobures,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),273780,"rehabilitación integral de la vialidad del corredor vial de bobures (vía principal), sector la misión en los tramos comprendidos desde el club de la salud hasta el balneario de bobures, de la parroquia bobures del municipio sucre del estado zulia","consiste en la rehabilitación integral de la vía con el escarificado, colocación de 90 ton de asfalto de mezcla tipo iii, demarcación continua y discontinua y pintura a brocales. se utilizaran de 10 cuñetes de pintura (7 de blanco y 3 de amarillo trafico",Culminado,"19","19","260439","1021952",Rehabilitación o Mejora,2022/06/16,5.41,50606.2846580407,90,Toneladas,Si,cuñetes de pinturas blanca,"7",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-71.1836556156019,9.23626313339686,./0.png
