X,Y,fid,corrltv,prd_fsc,ciclo,entidad,redi,estado,municip,parroqu,categor,subctgr,mnt_pry,nmbr_pr,dscrpc_,estts_p,huso_nc,hus_fnl,crd_nr_,crd_st_,tipo_br,fech_nc,cotizcn,mnt_pr_,cntdd__,undd_br,mtrls_c,mtrl_tp,mtrl_cn,clsfccn,motivo,clasi2,costo,atipics,Longitd,Latitud,icon_url
-67.5781221112308,10.2293351966442,"120",PI-2022-C-4-E-113-00037278,"2022",C4,ALCALDÍA DE GIRARDOT (EDO. ARAGUA),Central,Aragua,Atanasio Girardot,Joaquín Crespo,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),10304,"rehabilitación de la carpeta asfaltica (bacheo) en calle pilar pelgron, tramo  avenida 11 y avenida andres bello, sector piñonal, parroquia joaquin crespo, municipio girardot, estado aragua
","se requiere rehabilitar 86,96 metros cuadrados de vialidad, mediante bacheo de, debido a que el pavimento se encuentra deteriorado por diferentes fallas: ambientales, tiempo, uso, entre otras . con la ejecución de esta obra se beneficiaran los habitantes",Culminado,"19","19","1132205","656175",Rehabilitación o Mejora,2022/05/02,4.5,2289.77777777778,86.96,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.5781221112308,10.2293351966442,./0.png
-67.5784333009823,10.2332516641592,"121",PI-2022-C-4-E-113-00037279,"2022",C4,ALCALDÍA DE GIRARDOT (EDO. ARAGUA),Central,Aragua,Atanasio Girardot,Joaquín Crespo,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),10304,"rehabilitación de la carpeta asfaltica (bacheo) en calle carlos blas, tramo avenida 8 - avenida andres bello, sector piñonal, parroquia joaquin crespo, municipio girardot, estado aragua
","se requiere rehabilitar 86,96 metros cuadrados de vialidad, mediante bacheo de, debido a que el pavimento se encuentra deteriorado por diferentes fallas: ambientales, tiempo, uso, entre otras . con la ejecución de esta obra se beneficiaran los habitantes",Culminado,"19","19","1132277","655991",Rehabilitación o Mejora,2022/05/02,4.5,2289.77777777778,86.96,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.5784333009823,10.2332516641592,./0.png
-67.5698226441976,10.237906636051,"122",PI-2022-C-4-E-113-00037280,"2022",C4,ALCALDÍA DE GIRARDOT (EDO. ARAGUA),Central,Aragua,Atanasio Girardot,Joaquín Crespo,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),12880,"rehabilitación de la carpeta asfaltica (bacheo) en calle 3, urbanización girardot, parroquia joaquin crespo, municipio girardot, estado aragua
","se requiere rehabilitar 108,70 metros cuadrados de vialidad, mediante bacheo de, debido a que el pavimento se encuentra deteriorado por diferentes fallas: ambientales, tiempo, uso, entre otras . con la ejecución de esta obra se beneficiaran los habitante",Culminado,"19","19","1132167","656470",Rehabilitación o Mejora,2022/05/02,4.5,2862.22222222222,108.7,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.5698226441976,10.237906636051,./0.png
-67.5829908462505,10.228578820316,"123",PI-2022-C-4-E-113-00037281,"2022",C4,ALCALDÍA DE GIRARDOT (EDO. ARAGUA),Central,Aragua,Atanasio Girardot,Joaquín Crespo,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),10304,"rehabilitación de la carpeta asfaltica (bacheo) en calle fermin toro, tramo avenida los llanos - avenida aragua, sector piñonal, parroquia joaquin crespo, municipio girardot, estado aragua
","se requiere rehabilitar 86,96 metros cuadrados de vialidad, mediante bacheo de, debido a que el pavimento se encuentra deteriorado por diferentes fallas: ambientales, tiempo, uso, entre otras . con la ejecución de esta obra se beneficiaran los habitantes",Culminado,"19","19","1130815","655171",Rehabilitación o Mejora,2022/05/02,4.5,2289.77777777778,86.96,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.5829908462505,10.228578820316,./0.png
-67.5762442822197,10.2308008078564,"124",PI-2022-C-4-E-113-00037282,"2022",C4,ALCALDÍA DE GIRARDOT (EDO. ARAGUA),Central,Aragua,Atanasio Girardot,Joaquín Crespo,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),18032,"rehabilitación de la carpeta asfaltica (bacheo) en calle anibal paradisi, tramo avenida 9 - avenida agustin codazzi, sector piñonal, parroquia joaquin crespo, municipio girardot, estado aragua
","se requiere rehabilitar 152,17 metros cuadrados de vialidad, mediante bacheo de, debido a que el pavimento se encuentra deteriorado por diferentes fallas: ambientales, tiempo, uso, entre otras . con la ejecución de esta obra se beneficiaran los habitante",Culminado,"19","19","1131890","656186",Rehabilitación o Mejora,2022/05/02,4.5,4007.11111111111,152.17,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.5762442822197,10.2308008078564,./0.png
-67.5776141497156,10.2368105618556,"125",PI-2022-C-4-E-113-00037283,"2022",C4,ALCALDÍA DE GIRARDOT (EDO. ARAGUA),Central,Aragua,Atanasio Girardot,Joaquín Crespo,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),28336,"rehabilitación de la carpeta asfaltica (bacheo) en avenida lisandro alvarado, tramo av. los chaguaramos - av. circunvalacion, sector piñonal, parroquia joaquin crespo, municipio girardot, estado aragua
","se requiere rehabilitar 239,13 metros cuadrados de vialidad, mediante bacheo de, debido a que el pavimento se encuentra deteriorado por diferentes fallas: ambientales, tiempo, uso, entre otras . con la ejecución de esta obra se beneficiaran los habitante",Culminado,"19","19","1161679","656464",Rehabilitación o Mejora,2022/05/02,4.5,6296.88888888889,239.13,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.5776141497156,10.2368105618556,./0.png
-67.5731784777567,10.2284636442397,"126",PI-2022-C-4-E-113-00037284,"2022",C4,ALCALDÍA DE GIRARDOT (EDO. ARAGUA),Central,Aragua,Atanasio Girardot,Joaquín Crespo,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),18032,"rehabilitación de la carpeta asfaltica (bacheo) avenida andrés bello, sector piñonal, parroquia joaquin crespo, municipio girardot, estado aragua
","se requiere rehabilitar 152,17 metros cuadrados de vialidad, mediante bacheo de, debido a que el pavimento se encuentra deteriorado por diferentes fallas: ambientales, tiempo, uso, entre otras . con la ejecución de esta obra se beneficiaran los habitante",Culminado,"19","19","1131777","656487",Rehabilitación o Mejora,2022/05/02,4.5,4007.11111111111,152.17,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.5731784777567,10.2284636442397,./0.png
-67.5747687373186,10.2280275587829,"127",PI-2022-C-4-E-113-00037285,"2022",C4,ALCALDÍA DE GIRARDOT (EDO. ARAGUA),Central,Aragua,Atanasio Girardot,Joaquín Crespo,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),12880,"rehabilitación de la carpeta asfaltica (bacheo) en calle felix maria paredes, tramo avenida 11 - avenida agustin codazzi, sector piñonal, parroquia joaquin crespo, municipio girardot, estado aragua
","se requiere rehabilitar 108,70 metros cuadrados de vialidad, mediante bacheo de, debido a que el pavimento se encuentra deteriorado por diferentes fallas: ambientales, tiempo, uso, entre otras . con la ejecución de esta obra se beneficiaran los habitante",Culminado,"19","19","1131793","656428",Rehabilitación o Mejora,2022/05/02,4.5,2862.22222222222,108.7,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.5747687373186,10.2280275587829,./0.png
-67.5780017270933,10.2358719066402,"128",PI-2022-C-4-E-113-00037286,"2022",C4,ALCALDÍA DE GIRARDOT (EDO. ARAGUA),Central,Aragua,Atanasio Girardot,Joaquín Crespo,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),30912,"rehabilitación de la carpeta asfaltica (bacheo) en avenida josé vicente gonzalez, tramo av. los chaguaramos - av. circunvalación, sector piñonal, parroquia joaquin crespo, municipio girardot, estado aragua
","se requiere rehabilitar 260,87 metros cuadrados de vialidad, mediante bacheo de, debido a que el pavimento se encuentra deteriorado por diferentes fallas: ambientales, tiempo, uso, entre otras . con la ejecución de esta obra se beneficiaran los habitante",Culminado,"19","19","1131566","656442",Rehabilitación o Mejora,2022/05/02,4.5,6869.33333333333,260.87,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.5780017270933,10.2358719066402,./0.png
-67.5764637369267,10.228667898921,"129",PI-2022-C-4-E-113-00037287,"2022",C4,ALCALDÍA DE GIRARDOT (EDO. ARAGUA),Central,Aragua,Atanasio Girardot,Joaquín Crespo,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),25760,"rehabilitación de la carpeta asfaltica (bacheo) en calle andrés eloy blanco, tramo avenida 11 - avenida agustin codazzi, sector piñonal, parroquia joaquin crespo, municipio girardot, estado aragua
","se requiere rehabilitar 217,39  metros cuadrados de vialidad, mediante bacheo de, debido a que el pavimento se encuentra deteriorado por diferentes fallas: ambientales, tiempo, uso, entre otras . con la ejecución de esta obra se beneficiaran los habitant",Culminado,"19","19","1131865","656248",Rehabilitación o Mejora,2022/05/02,4.5,5724.44444444444,217.39,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.5764637369267,10.228667898921,./0.png
-67.5772541965474,10.2376950861602,"130",PI-2022-C-4-E-113-00037288,"2022",C4,ALCALDÍA DE GIRARDOT (EDO. ARAGUA),Central,Aragua,Atanasio Girardot,Joaquín Crespo,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),23184,"rehabilitación de la carpeta asfaltica (bacheo) en avenida agustin codazzi, tramo av. los chaguaramos - av. circunvalacion, sector piñonal, parroquia joaquin crespo, municipio girardot, estado aragua
","se requiere rehabilitar 195,65 metros cuadrados de vialidad, mediante bacheo de, debido a que el pavimento se encuentra deteriorado por diferentes fallas: ambientales, tiempo, uso, entre otras . con la ejecución de esta obra se beneficiaran los habitante",Culminado,"19","19","1131774","656482",Rehabilitación o Mejora,2022/05/02,4.5,5152,195.65,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.5772541965474,10.2376950861602,./0.png
-67.5794892776085,10.2298022963835,"131",PI-2022-C-4-E-113-00037289,"2022",C4,ALCALDÍA DE GIRARDOT (EDO. ARAGUA),Central,Aragua,Atanasio Girardot,Joaquín Crespo,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),12880,"rehabilitación de la carpeta asfaltica (bacheo) en avenida 11, tramo av. los chaguaramos - calle luis higuera, parroquia joaquin crespo, municipio girardot, estado aragua
","se requiere rehabilitar 108,70 metros cuadrados de vialidad, mediante bacheo de, debido a que el pavimento se encuentra deteriorado por diferentes fallas: ambientales, tiempo, uso, entre otras . con la ejecución de esta obra se beneficiaran los habitante",Culminado,"19","19","1130943","656163",Rehabilitación o Mejora,2022/05/02,4.5,2862.22222222222,108.7,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.5794892776085,10.2298022963835,./0.png
-67.5775662628014,10.2291157654987,"132",PI-2022-C-4-E-113-00037290,"2022",C4,ALCALDÍA DE GIRARDOT (EDO. ARAGUA),Central,Aragua,Atanasio Girardot,Joaquín Crespo,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),25760,"rehabilitación de la carpeta asfaltica (bacheo) en calle sergio medina, tramo avenida 11 - parque edgar sanabria, sector piñonal, parroquia joaquin crespo, municipio girardot, estado aragua","se requiere rehabilitar 217,39 metros cuadrados de vialidad, mediante bacheo de, debido a que el pavimento se encuentra deteriorado por diferentes fallas: ambientales, tiempo, uso, entre otras . con la ejecución de esta obra se beneficiaran los habitante",Culminado,"19","19","1132012","656167",Rehabilitación o Mejora,2022/05/02,4.5,5724.44444444444,217.39,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.5775662628014,10.2291157654987,./0.png
-67.5815681434932,10.2426688419928,"133",PI-2022-C-4-E-113-00037291,"2022",C4,ALCALDÍA DE GIRARDOT (EDO. ARAGUA),Central,Aragua,Atanasio Girardot,Joaquín Crespo,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),15456,"rehabilitación de la carpeta asfaltica (bacheo) en avenida principal de portillito, tramo calle 10 - calle 13, sector portillito, parroquia joaquin crespo, municipio girardot, estado aragua
","se requiere rehabilita 130,43 metros cuadrados de vialidad, mediante bacheo de, debido a que el pavimento se encuentra deteriorado por diferentes fallas: ambientales, tiempo, uso, entre otras . con la ejecución de esta obra se beneficiaran los habitantes",Culminado,"19","19","1132344","656067",Rehabilitación o Mejora,2022/05/02,4.5,3434.66666666667,130.43,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.5815681434932,10.2426688419928,./0.png
-67.5750510038881,10.2404612797954,"134",PI-2022-C-4-E-113-00037292,"2022",C4,ALCALDÍA DE GIRARDOT (EDO. ARAGUA),Central,Aragua,Atanasio Girardot,Joaquín Crespo,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),15456,"rehabilitación de la carpeta asfaltica (bacheo)  en avenida principal de portillito, tramo calle 10 - entrada urbanización  girardot, sector portillito, parroquia joaquin crespo, municipio girardot, estado aragua
","se requiere rehabilitar 130,43 metros cuadrados de vialidad, mediante bacheo de, debido a que el pavimento se encuentra deteriorado por diferentes fallas: ambientales, tiempo, uso, entre otras . con la ejecución de esta obra se beneficiaran los habitante",Culminado,"19","19","1131902","656514",Rehabilitación o Mejora,2022/05/02,4.5,3434.66666666667,130.43,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.5750510038881,10.2404612797954,./0.png
-67.0598486745952,10.3524088219448,"135",PI-2022-C-4-E-118-00037136,"2022",C4,ALCALDÍA DE GUAICAIPURO (EDO. MIRANDA),Central,Miranda,Guaicaipuro,Los Teques,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),206095,"restituciòn de la capa asfaltica en el tramo comprendido desde la entrada a la comunidad el paso hasta la entrada a la parroquia san pedro, parroquia los teques, municipio bolivariano de guaicaipuro","suministro, transporte y colocaciòn de 510 toneladas de asfalto en el tramo comprendido desde la entrada a la comunidad el paso hasta la entrada a la parroquia san pedro, parroquia los teques, municipio bolivariano de guaicaipuro",Culminado,"19","19","1146027","710137",Rehabilitación o Mejora,2022/05/02,4.5,45798.8888888889,510,Toneladas,Si,toneladas,"510",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.0598486745952,10.3524088219448,./0.png
-66.0253385914953,10.3029423345383,"136",PI-2022-C-4-E-14-00036908,"2022",C4,ALCALDÍA DE ANDRÉS BELLO (EDO. MIRANDA),Central,Miranda,Andrés Bello,San José De Barlovento,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),300000,"reparacion integral de vialidad en el  casco central de san jose, desde la entrada del pueblo (carretera local 8), hasta el puente de san jose, sector casco central. san jose de barlovento estado miranda.","recuperación de las señalizaciones viales, demarcacion de via, pintura y reparacion de brocales, rehabilitacion de los tramos afectados, entre otros... desde la entrada del pueplo (carretera local 8) hasta en puente san jose.",Culminado,"19","20","1140368","171896",Rehabilitación o Mejora,2022/05/02,4.5,66666.6666666667,2000,Metros,Si,mezcla asfaltica,"100",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-66.0253385914953,10.3029423345383,./0.png
-70.1738346124546,11.7789407947949,"137",PI-2022-C-4-E-171-00036959,"2022",C4,ALCALDÍA DE LOS TAQUES (EDO. FALCÓN),Occidental,Falcón,Los Taques,Los Taques,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),117388.58,"mejoras viales las auras-villa marina,parroquia los taques, municipio los taques.estado falcon",reparacion del asfaltado en mas de 700mtrs  de vialidad para asi brindar una seguridad vial a los habitantes,Culminado,"19","19","1307278","361501",Rehabilitación o Mejora,2022/05/02,4.5,26086.3511111111,788,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-70.1738346124546,11.7789407947949,./0.png
-71.4648089740384,8.82248888104951,"138",PI-2022-C-4-E-203-00036934,"2022",C4,ALCALDÍA DE OBISPO RAMOS DE LORA (EDO. MÉRIDA),Los Andes,Mérida,Obispo Ramos De Lora,Santa Elena De Arenales,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),149647.46,"bacheo con mezcla asfaltica en caliente en calle comercio en santa elena de arenales, en la parroquia santa elena de arenales, del municipio obispo ramos de lora, del estado bolivariano de mérida.","el trabajo de bacheo en la calle comercio en santa elena de arenales, parroquia santa elena de arenales, el procedimiento es el siguiente, demarcación de la pequeña area a tratar y demolición de la sección de capa de carpeta vieja, retiro de la carpeta y",Culminado,"19","19","975849","228977",Rehabilitación o Mejora,2022/05/02,4.5,33254.9911111111,200,Toneladas,Si,asfato caliente ton,"200",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-71.4648089740384,8.82248888104951,./0.png
-71.7725605138219,8.31086992716313,"139",PI-2022-C-4-E-245-00037004,"2022",C4,ALCALDÍA DE RIVAS DÁVILA (EDO. MÉRIDA),Los Andes,Mérida,Rivas Dávila,Bailadores,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",136200,"asfaltado  en la troncal 007 (la playa  -  las playitas), municipio rivas davila, estado bolivariano de mérida","la troncal 007  importante vía para el desarrollo económico del municipio, por esta importante vía  se  trasladan hortalizas, rubros agrícolas y flores a los mercados a nivel nacional e internacional, es una infraestructura de apoyo al sector turístico p",Culminado,"19","19","909929","182929",Rehabilitación o Mejora,2022/05/02,4.5,30266.6666666667,180,Toneladas,Si,mezcla asfaltica  toneladas,"180",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-71.7725605138219,8.31086992716313,./0.png
